acceptor_ref,acceptor_A,acceptor_C,acceptor_G,acceptor_T,acceptor_A_change,acceptor_C_change,acceptor_G_change,acceptor_T_change,donor_ref,donor_A,donor_C,donor_G,donor_T,donor_A_change,donor_C_change,donor_G_change,donor_T_change
8.713138786049513e-06,8.588520273526966e-06,8.85830777392016e-06,9.014712607573472e-06,8.489906840125627e-06,1.2461851252254634e-07,-1.4516898787064754e-07,-3.015738215239589e-07,2.2323194592388592e-07,0.9589080852270127,0.9573250603675842,0.9569979852437973,0.9443420103192329,0.9581114444136619,0.0015830248594284058,0.001910099983215341,0.014566074907779725,0.0007966408133507352
8.713138786049513e-06,9.06245874197964e-06,8.96775313169229e-06,9.033286155890607e-06,8.088722937173998e-06,-3.4931995593012757e-07,-2.5461434564277764e-07,-3.201473698410943e-07,6.244158488755146e-07,0.9589080852270127,0.9564335221052169,0.9564459198713302,0.955647486448288,0.9620781379938126,0.0024745631217957254,0.002462165355682444,0.0032605987787246438,-0.0031700527667999356
8.713138786049513e-06,8.548582498182356e-06,8.733448078483974e-06,8.393041382106503e-06,8.555932616118867e-06,1.645562878671572e-07,-2.0309292434460855e-08,3.2009740394300995e-07,1.572061699306459e-07,0.9589080852270127,0.9554040539264679,0.9556896728277207,0.9523836755752564,0.9605393689870835,0.0035040313005447743,0.003218412399291992,0.006524409651756269,-0.001631283760070823
8.713138786049513e-06,9.224492724300148e-06,8.780537514709863e-06,9.212520879557928e-06,8.382180685870822e-06,-5.113539382506348e-07,-6.73987286603503e-08,-4.993820935084154e-07,3.3095810017869085e-07,0.9589080852270127,0.9538062512874603,0.9550542613863945,0.9534102019667625,0.9600645571947097,0.005101833939552325,0.0038538238406181646,0.005497883260250136,-0.0011564719676970814
8.713138786049513e-06,8.94267347199218e-06,8.457467462044121e-06,8.694681597596343e-06,8.128328111531857e-06,-2.2953468594266764e-07,2.556713240053919e-07,1.845718845316944e-08,5.84810674517656e-07,0.9589080852270127,0.9568017083406448,0.9555158197879792,0.9512754997611046,0.9596236711740493,0.0021063768863678334,0.0033922654390334817,0.007632585465908059,-0.0007155859470366899
8.713138786049513e-06,8.572047748565125e-06,9.172143373827878e-06,8.386137884706102e-06,9.041159191180981e-06,1.4109103748438744e-07,-4.5900458777836566e-07,3.270009013434111e-07,-3.280204051314683e-07,0.9589080852270127,0.9560444420576095,0.9570298483967781,0.9558399227261544,0.9612325221300125,0.0028636431694031295,0.0018782368302345809,0.0030681625008582847,-0.0023244369029998824
8.713138786049513e-06,8.898009467408486e-06,9.25808369730774e-06,8.57905143806903e-06,9.163609330009592e-06,-1.8487068135897296e-07,-5.449449112582269e-07,1.3408734798048306e-07,-4.504705439600794e-07,0.9589080852270127,0.9505559903383255,0.9498572590947151,0.9448261269927025,0.9599800562858581,0.008352094888687156,0.009050826132297574,0.014081958234310132,-0.001071971058845489
8.713138786049513e-06,8.999911221110324e-06,8.90681760825629e-06,8.212083470375831e-06,9.057286740308257e-06,-2.8677243506081147e-07,-1.9367882220677682e-07,5.010553156736817e-07,-3.441479542587439e-07,0.9589080852270127,0.9545059871673583,0.9490865972638131,0.9469454684108496,0.9570022875070572,0.0044020980596543025,0.009821487963199593,0.011962616816163063,0.001905797719955471
8.713138786049513e-06,8.4651237954958e-06,8.823022670085834e-06,8.553849019428129e-06,8.71857559921807e-06,2.4801499055371344e-07,-1.0988388403632076e-07,1.5928976662138405e-07,-5.4368131685565994e-09,0.9589080852270127,0.9553408586978912,0.9473673638701439,0.9546949800848961,0.9551048201322555,0.0035672265291214478,0.011540721356868788,0.004213105142116591,0.0038032650947571467
8.713138786049513e-06,8.981531858420767e-06,9.070731303264523e-06,8.883433768804849e-06,1.0224704026171593e-05,-2.683930723712538e-07,-3.5759251721501046e-07,-1.7029498275533622e-07,-1.5115652401220805e-06,0.9589080852270127,0.9557036638259888,0.9549661400914192,0.9577417427301407,0.9550960665941238,0.003204421401023838,0.003941945135593428,0.0011663424968719749,0.003812018632888825
8.713138786049513e-06,8.630522136563456e-06,9.108989362296427e-06,8.706505339315384e-06,8.778115260899e-06,8.261664948605673e-08,-3.958505762469145e-07,6.633446734129021e-09,-6.497647484948702e-08,0.9589080852270127,0.9559645140171051,0.9558169505000115,0.9574513819813728,0.9589106649160385,0.002943571209907514,0.003091134727001177,0.0014567032456398454,-2.5796890258389382e-06
8.713138786049513e-06,8.844503433387273e-06,8.858300362568627e-06,8.778611862858554e-06,8.639246574020375e-06,-1.3136464733776064e-07,-1.4516157651911458e-07,-6.547307680904162e-08,7.389221202913747e-08,0.9589080852270127,0.9574184185266494,0.9566838836669922,0.9568820816278457,0.9616884964704514,0.0014896667003632125,0.0022242015600204557,0.0020260035991669367,-0.002780411243438752
8.713138786049513e-06,8.678545522897707e-06,8.961190990213197e-06,8.661468567652265e-06,8.828831195657471e-06,3.4593263151805535e-08,-2.480522041636841e-07,5.167021839724832e-08,-1.1569240960795822e-07,0.9589080852270127,0.9594209760427475,0.9575584214925766,0.9583661991357804,0.9615908834338188,-0.0005128908157348011,0.001349663734436013,0.0005418860912322909,-0.0026827982068061695
8.713138786049513e-06,8.662201740801124e-06,8.887678392124343e-06,8.855585666722732e-06,8.75730112340989e-06,5.093704524838927e-08,-1.7453960607482993e-07,-1.4244688067321958e-07,-4.416233736037652e-08,0.9589080852270127,0.9584731844067573,0.9567251080274581,0.9570425924658775,0.9603351855278015,0.00043490082025532395,0.0021829771995545144,0.0018654927611351235,-0.0014271003007888527
8.713138786049513e-06,8.796715998276027e-06,8.895621673623565e-06,8.906416180316511e-06,8.6664527118252e-06,-8.357721222651467e-08,-1.8248288757405267e-07,-1.9327739426699862e-07,4.6686074224312114e-08,0.9589080852270127,0.9529649859666824,0.9564345902204514,0.9572862070798874,0.9603410106897354,0.005943099260330209,0.0024734950065612438,0.001621878147125222,-0.0014329254627227783
8.713138786049513e-06,8.780653810838145e-06,9.047328827183066e-06,8.610097663286354e-06,8.96025918610377e-06,-6.751502478863263e-08,-3.3419004113355327e-07,1.0304112276315932e-07,-2.471204000542567e-07,0.9589080852270127,0.9571642339229584,0.9558390119671821,0.9573898857831955,0.9602600926160813,0.0017438513040543002,0.0030690732598305237,0.0015181994438171476,-0.001352007389068599
8.713138786049513e-06,9.332835659972005e-06,9.858108282010392e-06,9.458128434829405e-06,8.820176526231904e-06,-6.196968739224919e-07,-1.1449694959608793e-06,-7.449896487798922e-07,-1.0703774018239086e-07,0.9589080852270127,0.9533735850453376,0.9544362583756447,0.9538088223338127,0.9586270761489868,0.005534500181675006,0.004471826851367933,0.005099262893199952,0.0002810090780258623
8.713138786049513e-06,8.484199653047142e-06,9.04384842119299e-06,8.65536179315285e-06,8.968081958613539e-06,2.2893913300237086e-07,-3.307096351434776e-07,5.777699289666323e-08,-2.549431725640259e-07,0.9589080852270127,0.9570711380243302,0.9572227296233177,0.9582418563961983,0.96171391248703,0.0018369472026824596,0.0016853556036949824,0.0006662288308143527,-0.002805827260017324
8.713138786049513e-06,8.43249130801027e-06,9.020089620879191e-06,8.794179984477069e-06,8.710976873036458e-06,2.80647478039243e-07,-3.06950834829678e-07,-8.104119842755629e-08,2.161913013054437e-09,0.9589080852270127,0.9583287516236305,0.9569785007834435,0.9581554895639419,0.960607745051384,0.0005793336033821372,0.0019295844435691656,0.000752595663070732,-0.001699659824371369
8.713138786049513e-06,8.864919139153216e-06,9.011679400252603e-06,8.704605440854606e-06,8.596864265655313e-06,-1.5178035310370326e-07,-2.9854061420309047e-07,8.53334519490667e-09,1.1627452039419977e-07,0.9589080852270127,0.958487237393856,0.957409687936306,0.960548489689827,0.9606812155246734,0.00042084783315665675,0.0014983972907066656,-0.0016404044628143266,-0.0017731302976607966
8.713138786049513e-06,8.746716085852313e-06,8.937319828170586e-06,8.65158161690971e-06,8.933646023745467e-06,-3.357729980279994e-08,-2.2418104212107315e-07,6.155716913980314e-08,-2.2050723769595418e-07,0.9589080852270127,0.9581463620066643,0.9570063695311546,0.9576588636636734,0.9606100592017174,0.0007617232203483981,0.0019017156958580639,0.0012492215633392867,-0.0017019739747047291
8.713138786049513e-06,9.396989136760681e-06,9.17059601100334e-06,8.716437268621035e-06,8.917398448389235e-06,-6.83850350711168e-07,-4.57457224953827e-07,-3.2984825715225993e-09,-2.0425966233972236e-07,0.9589080852270127,0.9541871920228004,0.9563261011242866,0.9588296717405319,0.9600515946745872,0.0047208932042122065,0.0025819841027260315,7.841348648074398e-05,-0.0011435094475745755
8.713138786049513e-06,8.929676446687295e-06,8.869496162766665e-06,8.932802620371661e-06,8.496657316925394e-06,-2.1653766063778213e-07,-1.5635737671715258e-07,-2.1966383432214832e-07,2.164814691241191e-07,0.9589080852270127,0.9579004630446434,0.9560089576244354,0.9575743526220322,0.9600162279605865,0.0010076221823692721,0.002899127602577267,0.0013337326049804865,-0.001108142733573847
8.713138786049513e-06,8.69846643146488e-06,8.644549096068487e-06,8.85909137664953e-06,8.461300315030228e-06,1.467235458463265e-08,6.858968998102577e-08,-1.4595259060001795e-07,2.518384710192846e-07,0.9589080852270127,0.9580627751350402,0.9570885807275772,0.9589693918824196,0.9603998535871505,0.0008453100919724177,0.0018195044994354648,-6.130665540693414e-05,-0.0014917683601378684
8.713138786049513e-06,8.741016005480163e-06,8.860454736669965e-06,8.488528138688167e-06,8.993721009460386e-06,-2.7877219430650006e-08,-1.4731595062045237e-07,2.2461064736134565e-07,-2.8058222341087356e-07,0.9589080852270127,0.9571016955375672,0.9564690721035004,0.9582476824522018,0.9592094445228576,0.0018063896894454645,0.002439013123512246,0.000660402774810831,-0.0003013592958449607
8.713138786049513e-06,8.771892724741549e-06,9.101376960565234e-06,8.662477348142516e-06,8.473789176424163e-06,-5.875393869203583e-08,-3.882381745157208e-07,5.066143790699693e-08,2.393496096253503e-07,0.9589080852270127,0.9562882316112519,0.9554679408669472,0.9575964426994323,0.9602221527695656,0.002619853615760781,0.0034401443600654558,0.0013116425275803145,-0.0013140675425529214
8.713138786049513e-06,8.912226818047487e-06,8.73397088101413e-06,8.590249302056208e-06,8.655671598223336e-06,-1.9908803199797403e-07,-2.0832094964616825e-08,1.2288948399330473e-07,5.7467187826176837e-08,0.9589080852270127,0.956854394376278,0.9558622518181801,0.9585765957832336,0.9599016743898392,0.002053690850734702,0.0030458334088325767,0.00033148944377903167,-0.000993589162826547
8.713138786049513e-06,8.521866407527057e-06,8.424298085749626e-06,8.836580584379306e-06,8.341914211786872e-06,1.9127237852245557e-07,2.888407002998873e-07,-1.2344179832979287e-07,3.712245742626407e-07,0.9589080852270127,0.9582719907164574,0.9571407365798951,0.9581048038601875,0.9600151520967484,0.0006360945105552407,0.0017673486471175837,0.0008032813668251704,-0.0011070668697357178
8.713138786049513e-06,8.92590377972624e-06,9.286501456671203e-06,8.864698330697251e-06,9.118143011264123e-06,-2.1276499367672793e-07,-5.733626706216898e-07,-1.5155954464773811e-07,-4.050042252146101e-07,0.9589080852270127,0.9568370395898819,0.9557415592670441,0.958033202290535,0.9546451061964035,0.002071045637130786,0.0031665259599685802,0.0008748829364776389,0.004262979030609126
8.713138786049513e-06,9.004801082692637e-06,9.232439714850215e-06,8.852647955848169e-06,9.665954533915056e-06,-2.9166229664312387e-07,-5.193009288007022e-07,-1.3950916979865616e-07,-9.528157478655432e-07,0.9589080852270127,0.9579337406158447,0.9567209947109222,0.9590003576874733,0.9574977570772171,0.0009743446111679654,0.002187090516090451,-9.227246046061843e-05,0.001410328149795581
8.713138786049513e-06,8.693985734868903e-06,9.017738740588754e-06,8.47010290589978e-06,8.753569609254442e-06,1.9153051180610095e-08,-3.045999545392407e-07,2.4303588014973316e-07,-4.043082320492879e-08,0.9589080852270127,0.9565412858128548,0.9555162072181702,0.9581215098500252,0.9590912532806396,0.0023667994141578497,0.0033918780088424416,0.0007865753769874528,-0.00018316805362694755
8.713138786049513e-06,8.705104763322424e-06,9.147856137214917e-06,8.691158340639049e-06,8.712502947147982e-06,8.03402272708856e-09,-4.347173511654037e-07,2.1980445410463764e-08,6.358389015312865e-10,0.9589080852270127,0.9573649343848228,0.9557823887467385,0.9584422236680985,0.9597071629762649,0.001543150842189811,0.003125696480274165,0.00046586155891414904,-0.0007990777492522527
8.713138786049513e-06,8.697393766787797e-06,9.261839308454256e-06,8.732190390396965e-06,9.150274825486804e-06,1.5745019261715872e-08,-5.487005224047432e-07,-1.9051604347452647e-08,-4.3713603943729133e-07,0.9589080852270127,0.9577499321103096,0.9569260048866272,0.9582914039492607,0.9601529985666275,0.0011581531167030867,0.0019820803403854947,0.0006166812777519404,-0.0012449133396148504
8.713138786049513e-06,8.912595726879858e-06,9.125145634598653e-06,8.815913090565175e-06,8.896975822381137e-06,-1.9945694083034516e-07,-4.120068485491398e-07,-1.0277430451566186e-07,-1.8383703633162434e-07,0.9589080852270127,0.9583428728580475,0.9574990785121917,0.9593816846609116,0.9594775664806366,0.0005652123689651178,0.001409006714820915,-0.000473599433898908,-0.0005694812536239935
8.713138786049513e-06,8.959060021673792e-06,9.014576761092742e-06,8.365123783953265e-06,8.733588744611608e-06,-2.4592123562427906e-07,-3.0143797504322874e-07,3.480150020962474e-07,-2.0449958562095307e-08,0.9589080852270127,0.9562191185355187,0.9552816742658615,0.9593310117721557,0.9571978312730789,0.002688966691493988,0.0036264109611511275,-0.0004229265451430875,0.0017102539539337602
8.713138786049513e-06,9.309401379731242e-06,9.047359421003876e-06,9.018382494012655e-06,8.843262090785232e-06,-5.962625936817292e-07,-3.3422063495436325e-07,-3.05243707963142e-07,-1.3012330473571892e-07,0.9589080852270127,0.9552074509859085,0.9552174934744835,0.9586121624708176,0.9580560213327408,0.003700634241104117,0.003690591752529171,0.00029592275619505504,0.0008520638942718373
8.713138786049513e-06,8.769898240039708e-06,9.025378166729325e-06,8.859966134462383e-06,8.836242652296988e-06,-5.6759453990195294e-08,-3.12239380679812e-07,-1.468273484128698e-07,-1.2310386624747505e-07,0.9589080852270127,0.956813958287239,0.9559437903761864,0.9556772711873055,0.9574912112951278,0.0020941269397736217,0.0029642948508262768,0.0032308140397071528,0.0014168739318848322
8.713138786049513e-06,8.9977797731855e-06,8.84657726615501e-06,8.744186154281409e-06,8.650384447683734e-06,-2.846409871359864e-07,-1.3343848010549637e-07,-3.104736823189569e-08,6.275433836577912e-08,0.9589080852270127,0.9582450380921363,0.9579048418998718,0.9586757466197013,0.960307689011097,0.0006630471348763045,0.001003243327140857,0.00023233860731131095,-0.0013996037840843245
8.713138786049513e-06,8.749608923785957e-06,8.870489807062398e-06,8.745449530920268e-06,8.735387263261174e-06,-3.64701377364443e-08,-1.5735102101288556e-07,-3.231074487075548e-08,-2.2248477211661634e-08,0.9589080852270127,0.9592166709899902,0.9574892672896386,0.9594377750158309,0.960208620429039,-0.00030858576297754237,0.001418817937374084,-0.0005296897888182883,-0.0013005352020263317
8.713138786049513e-06,9.010646350020579e-06,9.125928576452225e-06,8.864394175400746e-06,8.744792338344354e-06,-2.9750756397106623e-07,-4.1278979040271177e-07,-1.5125538935123364e-07,-3.165355229484128e-08,0.9589080852270127,0.9576783275604248,0.9561686927080154,0.9587950444221497,0.9567842769622803,0.0012297576665878385,0.0027393925189972412,0.00011304080486296275,0.002123808264732352
8.713138786049513e-06,8.891103182300242e-06,9.092927487124314e-06,8.847284180681925e-06,8.79021866513341e-06,-1.7796439625072922e-07,-3.797887010748012e-07,-1.34145394632412e-07,-7.707987908389696e-08,0.9589080852270127,0.9577339941263199,0.9567937076091766,0.9589234364032745,0.9584152793884277,0.0011740911006927757,0.0021143776178360607,-1.5351176261835242e-05,0.0004928058385849088
8.713138786049513e-06,8.980342745008585e-06,9.21267502302925e-06,8.843846733910255e-06,9.170376381852919e-06,-2.6720395895907245e-07,-4.995362369797365e-07,-1.3070794786074175e-07,-4.5723759580340625e-07,0.9589080852270127,0.9586149555444717,0.957297396659851,0.9592031949758529,0.955158588886261,0.00029312968254091576,0.0016106885671616222,-0.0002951097488402832,0.0037494963407516124
8.713138786049513e-06,8.644155208195058e-06,8.914401196555844e-06,8.720878387524778e-06,8.600575929342824e-06,6.898357785445436e-08,-2.0126241050633078e-07,-7.739601475265022e-09,1.1256285670668926e-07,0.9589080852270127,0.9577172553539276,0.9567314261198043,0.9596250677108764,0.958648716211319,0.001190829873085053,0.002176659107208323,-0.0007169824838637595,0.0002593690156936779
8.713138786049513e-06,8.593082915062666e-06,8.742220060522498e-06,8.796107818618281e-06,8.641548213912387e-06,1.2005587098684688e-07,-2.9081274472985642e-08,-8.296903256876843e-08,7.159057213712572e-08,0.9589080852270127,0.9577557557821273,0.9563925209641456,0.9591230881214142,0.9581203860044479,0.0011523294448853028,0.0025155642628670316,-0.0002150028944015725,0.0007876992225647195
8.713138786049513e-06,8.811073821792803e-06,8.999843429080556e-06,8.725599283714303e-06,8.758609811092554e-06,-9.79350357432897e-08,-2.8670464303104307e-07,-1.2460497664790047e-08,-4.5471025043041194e-08,0.9589080852270127,0.9583461970090866,0.957004477083683,0.9578966641426087,0.9595102018117905,0.000561888217926021,0.0019036081433296825,0.0010114210844039961,-0.0006021165847778231
8.713138786049513e-06,8.933436073839118e-06,9.144584883316042e-06,8.940584634409277e-06,8.610725503181981e-06,-2.202972877896052e-07,-4.3144609726652955e-07,-2.274458483597637e-07,1.0241328286753175e-07,0.9589080852270127,0.9579291114211083,0.9575658923387528,0.9596515148878098,0.9600651717185974,0.0009789738059043929,0.0013421928882598744,-0.0007434296607971014,-0.0011570864915847467
8.713138786049513e-06,8.586197580484622e-06,8.900799547966186e-06,8.788855543571117e-06,8.718896574624324e-06,1.2694120556489038e-07,-1.8766076191667365e-07,-7.571675752160425e-08,-5.7577885748107355e-09,0.9589080852270127,0.9601826339960098,0.9571428495645523,0.9594435381889344,0.9588637429475785,-0.0012745487689971302,0.0017652356624603405,-0.0005354529619217008,4.4342279434173015e-05
8.713138786049513e-06,8.686303537039919e-06,9.025195081981963e-06,8.76500799094515e-06,8.759098110306951e-06,2.6835249009594096e-08,-3.120562959324506e-07,-5.1869204895637364e-08,-4.59593242574382e-08,0.9589080852270127,0.9580828595161438,0.9569366532564163,0.9595225363969803,0.9592475169897079,0.0008252257108688488,0.001971431970596349,-0.0006144511699676114,-0.00033943176269524145
8.713138786049513e-06,8.769650563777986e-06,8.894212963515002e-06,8.75316144373528e-06,8.793867731569094e-06,-5.651177772847296e-08,-1.8107417746548916e-07,-4.002265768576715e-08,-8.072894551958123e-08,0.9589080852270127,0.9566452807188034,0.957209244966507,0.9580489817261696,0.959543046951294,0.0022628045082092596,0.0016988402605057074,0.0008591035008430614,-0.0006349617242813466
8.713138786049513e-06,8.744886962581689e-06,8.90033769337606e-06,9.040934588924188e-06,8.70660649786359e-06,-3.1748176532175876e-08,-1.871989073265465e-07,-3.277958028746753e-07,6.532288185922972e-09,0.9589080852270127,0.9577791720628739,0.9569116234779358,0.9586890497803688,0.9592253142595291,0.0011289131641387673,0.001996461749076861,0.00021903544664381158,-0.00031722903251640844
8.713138786049513e-06,8.393289070305344e-06,8.783101012745932e-06,8.657579778503788e-06,8.47457693758713e-06,3.198497157441692e-07,-6.996222669641879e-08,5.5559007545724694e-08,2.385618484623828e-07,0.9589080852270127,0.957967782318592,0.9569321238994598,0.9589832454919816,0.9591065883636475,0.0009403029084206205,0.0019759613275528443,-7.516026496889872e-05,-0.0001985031366348311
8.713138786049513e-06,8.831260929564877e-06,9.114330741120114e-06,9.199404690747315e-06,8.799534358203687e-06,-1.181221435153638e-07,-4.0119195507060126e-07,-4.862659046978017e-07,-8.639557215417372e-08,0.9589080852270127,0.9568606273829937,0.9572203543782234,0.9579700303077697,0.9593835586309433,0.0020474578440189406,0.0016877308487892595,0.0009380549192429255,-0.0004754734039306152
8.713138786049513e-06,8.632102430681243e-06,8.919023261491077e-06,8.94500242996088e-06,8.667881546031709e-06,8.103635536827002e-08,-2.058844754415639e-07,-2.3186364391136742e-07,4.525724001780391e-08,0.9589080852270127,0.9581822550296784,0.9582472676038742,0.9592907890677452,0.960295302271843,0.0007258301973342984,0.00066081762313841,-0.0003827038407325789,-0.0013872170448303578
8.713138786049513e-06,8.507515093398866e-06,8.98266240579204e-06,8.600554319677655e-06,8.423240108488272e-06,2.0562369265064683e-07,-2.6952361974252766e-07,1.1258446637185738e-07,2.898986775612412e-07,0.9589080852270127,0.9582509171962738,0.9576068830490112,0.9586907339096069,0.9600224295258522,0.0006571680307388972,0.0013012021780014482,0.0002173513174057451,-0.001114344298839498
8.713138786049513e-06,8.64035287349907e-06,8.60725959098474e-06,8.965748866867073e-06,8.594789532541114e-06,7.278591255044362e-08,1.058791950647736e-07,-2.526100808175605e-07,1.1834925350839853e-07,0.9589080852270127,0.9588456797599793,0.9587287589907646,0.9591446521878243,0.9600614097714424,6.240546703339955e-05,0.00017932623624805633,-0.00023656696081164608,-0.0011533245444297346
8.713138786049513e-06,8.807178752139322e-06,8.835189938309895e-06,8.999153091355793e-06,8.563118369675494e-06,-9.4039966089809e-08,-1.2205115226038206e-07,-2.8601430530628034e-07,1.5002041637401903e-07,0.9589080852270127,0.958103621006012,0.9577668875455856,0.9594390776753425,0.9595868694782257,0.000804464221000667,0.0011411976814270641,-0.0005309924483298811,-0.0006787842512130382
8.713138786049513e-06,8.461513979920454e-06,8.934864162561951e-06,8.924652086896856e-06,8.375753212703785e-06,2.5162480612905885e-07,-2.217253765124385e-07,-2.1151330084734293e-07,3.3738557334572795e-07,0.9589080852270127,0.9585737127065659,0.9579517263174057,0.9582878941297531,0.9593944454193115,0.00033437252044676846,0.0009563589096069913,0.0006201910972595259,-0.0004863601922988625
8.713138786049513e-06,9.154823648458431e-06,8.83631319938516e-06,9.258888620422568e-06,8.690925944527805e-06,-4.416848624089186e-07,-1.2317441333564716e-07,-5.457498343730552e-07,2.2212841521707783e-08,0.9589080852270127,0.9584082359075546,0.9577217760682106,0.9589844515919685,0.9593670094013214,0.0004998493194580123,0.0011863091588020236,-7.636636495589322e-05,-0.0004589241743087058
8.713138786049513e-06,8.528882357143885e-06,8.766375114284131e-06,8.851865718675357e-06,8.125798689420094e-06,1.8425642890562814e-07,-5.323632823461821e-08,-1.3872693262584375e-07,5.873400966294184e-07,0.9589080852270127,0.9587287998199463,0.9572659114003181,0.9594097581505775,0.9599808627367019,0.0001792854070663541,0.0016421738266945152,-0.0005016729235648443,-0.00107277750968926
8.713138786049513e-06,8.724197998066784e-06,9.570765525488411e-06,8.83092334689195e-06,8.659793566092589e-06,-1.1059212017271473e-08,-8.576267394388983e-07,-1.1778456084243765e-07,5.3345219956924255e-08,0.9589080852270127,0.9589923727512359,0.9576894995570183,0.9586365395784378,0.9599061185121536,-8.428752422329211e-05,0.001218585669994332,0.00027154564857490016,-0.0009980332851409202
8.713138786049513e-06,8.693485097666099e-06,8.90050119101815e-06,8.731018540863999e-06,8.721827042563745e-06,1.965368838341426e-08,-1.8736240496863775e-07,-1.787975481448603e-08,-8.6882565142322e-09,0.9589080852270127,0.9583158722519874,0.9579309114813804,0.9590757423639298,0.9597659197449684,0.0005922129750252081,0.0009771737456322205,-0.00016765713691713202,-0.0008578345179557356
8.713138786049513e-06,8.66318715752712e-06,8.851561119342932e-06,8.879218225281705e-06,8.520102759526082e-06,4.995162852239298e-08,-1.3842233329341966e-07,-1.6607943923219168e-07,1.930360265234305e-07,0.9589080852270127,0.9588668632507324,0.9576988717913628,0.9596136757731437,0.9598467063903808,4.122197628020352e-05,0.0012092134356498363,-0.000705590546131063,-0.0009386211633681807
8.713138786049513e-06,8.987545545053877e-06,8.736707106287156e-06,8.805881586813058e-06,8.394234000626e-06,-2.7440675900436384e-07,-2.3568320237643073e-08,-9.274280076354537e-08,3.189047854235134e-07,0.9589080852270127,0.9575647461414337,0.9574752169847488,0.959375670850277,0.9588278907537461,0.0013433390855789318,0.0014328682422638517,-0.0004675856232643216,8.019447326657048e-05
8.713138786049513e-06,8.765649839137523e-06,8.73314200575237e-06,8.841176984848432e-06,8.550841751109317e-06,-5.251105308801021e-08,-2.000321970285666e-08,-1.280381987989191e-07,1.6229703494019572e-07,0.9589080852270127,0.9576516255736351,0.9576524528861046,0.9583678996562958,0.9593981528282165,0.0012564596533775063,0.001255632340908086,0.000540185570716889,-0.0004900676012038474
8.713138786049513e-06,8.829776166283664e-06,8.918902204371194e-06,8.93861808616947e-06,8.638008533274899e-06,-1.1663738023415161e-07,-2.0576341832168095e-07,-2.2547930011995732e-07,7.513025277461372e-08,0.9589080852270127,0.957799700498581,0.9576289439201355,0.9583760803937912,0.9590921038389206,0.0011083847284316661,0.0012791413068771185,0.0005320048332214666,-0.00018401861190797675
8.713138786049513e-06,8.128650538594684e-06,9.143370805464457e-06,8.925866909947899e-06,8.324536168853314e-06,5.844882474548291e-07,-4.302320194149444e-07,-2.1272812389838617e-07,3.886026171961987e-07,0.9589080852270127,0.9591094523668289,0.9568072479963302,0.9584716030955315,0.9594862931966781,-0.000201367139816222,0.0021008372306824397,0.0004364821314811751,-0.0005782079696654563
8.713138786049513e-06,8.288010739665453e-06,8.89400491743686e-06,8.932276348261325e-06,8.459425234157436e-06,4.2512804638405983e-07,-1.808661313873468e-07,-2.1913756221181227e-07,2.537135518920768e-07,0.9589080852270127,0.9596120125055313,0.9572099450230599,0.958479945063591,0.9596373766660691,-0.0007039272785186457,0.0016981402039527582,0.00042814016342163086,-0.0007292914390564231
8.713138786049513e-06,8.449474732667993e-06,9.1136903975908e-06,8.832885612690688e-06,8.506331058342198e-06,2.6366405338151937e-07,-4.0055161154128787e-07,-1.1974682664117527e-07,2.068077277073149e-07,0.9589080852270127,0.9581162592768669,0.9570266151428223,0.9589515662193299,0.9587682688236236,0.0007918259501457081,0.001881470084190373,-4.348099231721303e-05,0.0001398164033890037
8.713138786049513e-06,9.005380383459993e-06,9.109434080905032e-06,8.725201573511753e-06,8.726468104178763e-06,-2.9224159741048016e-07,-3.9629529485551937e-07,-1.2062787462240347e-08,-1.3329318129250652e-08,0.9589080852270127,0.9576584106683731,0.9567033639550209,0.95885807543993,0.9588099509477616,0.0012496745586395575,0.002204721271991783,5.0009787082694324e-05,9.813427925109419e-05
8.713138786049513e-06,9.113171477945769e-06,8.931551951754102e-06,9.401516649418795e-06,8.412341125243472e-06,-4.0003269189625624e-07,-2.1841316570458964e-07,-6.883778633692825e-07,3.007976608060409e-07,0.9589080852270127,0.9583288180828095,0.9582428807020187,0.9588672628998757,0.9595492243766784,0.0005792671442031994,0.0006652045249939675,4.0822327136980086e-05,-0.0006411391496657926
8.713138786049513e-06,8.731202802465532e-06,8.794655809030161e-06,8.791783370210027e-06,8.593047622920124e-06,-1.8064016416019174e-08,-8.151702298064827e-08,-7.864458416051393e-08,1.2009116312938867e-07,0.9589080852270127,0.9586071616411209,0.9582042893767357,0.9588367223739624,0.9591379493474961,0.0003009235858917325,0.0007037958502769115,7.136285305020529e-05,-0.00022986412048342508
8.713138786049513e-06,8.853355818772002e-06,9.012773668537476e-06,8.982491218922917e-06,8.816703588543362e-06,-1.4021703272248935e-07,-2.996348824879636e-07,-2.693524328734042e-07,-1.0356480249384918e-07,0.9589080852270127,0.9587245884537697,0.9583133181929588,0.9590206062793731,0.9592624986171723,0.00018349677324291935,0.0005947670340538114,-0.00011252105236048138,-0.0003544133901596247
8.713138786049513e-06,8.670415095508588e-06,8.720881213921672e-06,9.22817726291214e-06,8.506676290931381e-06,4.2723690540925186e-08,-7.742427872159125e-09,-5.150384768626272e-07,2.0646249511813193e-07,0.9589080852270127,0.958924936056137,0.9584668201208114,0.9586119285225868,0.9592075443267822,-1.6850829124392952e-05,0.0004412651062012385,0.00029615670442584285,-0.0002994590997695834
