Position,Acceptor_Ref,Donor_Ref,Acceptor_Mut,Donor_Mut
3846,2.5177473e-09,4.2295523e-09,2.9703517e-09,5.6217884e-09
3847,1.28141e-09,1.8348711e-09,1.4509436e-09,2.2348599e-09
3848,3.9079167e-09,2.7687865e-09,4.185097e-09,3.098411e-09
3849,1.4300915e-09,4.8075726e-09,1.7604854e-09,5.585774e-09
3850,3.8198772e-10,3.3336092e-10,5.2126947e-10,4.673297e-10
3851,5.9583477e-10,1.0516912e-09,6.918218e-10,1.2472434e-09
3852,4.6051313e-10,4.234736e-09,5.1734556e-10,5.323438e-09
3853,2.6014202e-09,1.3277295e-09,3.1075291e-09,1.886176e-09
3854,6.9971057e-10,2.857191e-09,8.531148e-10,3.5161392e-09
3855,4.9473625e-09,2.2299067e-09,7.1094997e-09,3.280174e-09
3856,1.4668806e-09,1.8182865e-09,1.6505346e-09,2.4065787e-09
3857,2.4070612e-10,1.553315e-09,2.966274e-10,1.923555e-09
3858,2.602652e-10,1.0725498e-09,3.123756e-10,1.4188867e-09
3859,5.7264138e-11,1.7591513e-09,7.468335e-11,2.4083309e-09
3860,4.5343457e-10,1.4101718e-09,5.745746e-10,2.2415447e-09
3861,3.263202e-09,3.5613676e-09,3.4855383e-09,4.9795075e-09
3862,5.4147253e-10,1.5537307e-09,7.256353e-10,2.4245812e-09
3863,2.8552112e-08,9.163812e-09,3.3595988e-08,1.0973315e-08
3864,3.212141e-09,7.8027554e-08,3.4373273e-09,9.934223e-08
3865,3.4092587e-09,3.393667e-09,4.2285926e-09,5.2733564e-09
3866,9.807346e-10,1.5737038e-09,1.1046966e-09,2.00377e-09
3867,4.5121093e-10,1.0674153e-09,5.0408233e-10,1.3951137e-09
3868,2.312341e-09,3.3267795e-09,2.6513187e-09,4.155565e-09
3869,2.3214426e-09,3.0000198e-09,2.9723075e-09,3.761598e-09
3870,5.2984e-10,3.3367709e-09,6.157711e-10,5.443101e-09
3871,2.0712557e-10,1.0119694e-09,2.2526037e-10,1.296465e-09
3872,3.2143297e-09,1.1740118e-09,3.7989882e-09,1.7006956e-09
3873,8.1475077e-10,3.982176e-09,9.127435e-10,5.2613496e-09
3874,2.9538016e-10,1.0349173e-09,3.355142e-10,1.359769e-09
3875,3.9250372e-10,2.8181799e-10,5.047282e-10,5.037491e-10
3876,3.305087e-09,3.776062e-08,3.8655066e-09,5.086119e-08
3877,2.0296287e-09,1.606983e-09,2.2687172e-09,2.5156757e-09
3878,1.0325529e-08,9.1735525e-10,1.2026142e-08,1.337351e-09
3879,1.5201873e-10,3.840693e-10,1.7261263e-10,4.790808e-10
3880,1.3655152e-10,1.7175488e-09,1.7713375e-10,2.1096245e-09
3881,8.0256707e-10,3.7009147e-09,8.413375e-10,5.7077747e-09
3882,1.15747925e-10,4.4003196e-10,1.3698927e-10,6.7469524e-10
3883,1.4034232e-09,1.6884828e-09,1.6448896e-09,2.324239e-09
3884,9.5918224e-09,6.1289673e-10,1.0138232e-08,8.871712e-10
3885,5.2014206e-09,4.806912e-09,6.064737e-09,6.960312e-09
3886,2.3292707e-10,2.643361e-10,2.6617916e-10,3.4391032e-10
3887,2.8343422e-10,3.2475272e-10,3.1901637e-10,4.1810583e-10
3888,3.918728e-09,1.5936014e-09,4.596415e-09,1.9555655e-09
3889,1.2581025e-09,1.0355603e-09,1.6947832e-09,1.3277605e-09
3890,2.6771718e-09,9.1481595e-10,3.2819032e-09,1.2519853e-09
3891,9.416025e-09,5.100391e-10,1.0444542e-08,7.1444944e-10
3892,1.4385254e-09,1.7519023e-09,1.7847948e-09,2.4321731e-09
3893,1.4696601e-08,8.9019805e-09,1.6588631e-08,1.1654242e-08
3894,2.8934366e-09,1.0944073e-09,3.3155618e-09,1.2360586e-09
3895,3.356736e-09,1.0375242e-09,3.9135175e-09,1.4680474e-09
3896,2.9301062e-09,5.054973e-10,3.50528e-09,6.360145e-10
3897,1.2973047e-09,7.8066814e-10,1.4318537e-09,9.0999e-10
3898,1.1575104e-08,1.5105597e-09,1.3152606e-08,1.988422e-09
3899,6.9757298e-09,3.2101172e-10,8.173204e-09,3.777477e-10
3900,1.9128914e-09,7.736158e-09,2.5863318e-09,1.1961257e-08
3901,1.446051e-09,5.48429e-09,1.7994349e-09,8.350169e-09
3902,5.387717e-09,7.2008344e-10,6.1197425e-09,1.2252703e-09
3903,4.1905484e-09,2.3936764e-10,4.942061e-09,4.3622395e-10
3904,8.084463e-10,7.2675244e-10,9.438562e-10,1.0587204e-09
3905,8.54891e-09,2.5509455e-09,9.41033e-09,3.535457e-09
3906,7.730082e-09,1.8256843e-09,9.8134e-09,2.5103113e-09
3907,2.0876416e-10,8.802238e-11,2.4688362e-10,1.6075266e-10
3908,1.4333291e-08,2.9351295e-09,1.8846748e-08,4.693356e-09
3909,1.0513517e-09,9.0430674e-10,1.3722911e-09,1.2757205e-09
3910,1.3004485e-09,8.214248e-09,1.5678369e-09,1.19446355e-08
3911,6.7178205e-09,2.310742e-09,7.215715e-09,3.472692e-09
3912,8.2088636e-10,5.258995e-09,1.0264285e-09,7.947086e-09
3913,1.1075181e-09,1.9387125e-08,1.497864e-09,2.9289566e-08
3914,3.4356013e-08,6.4512284e-09,3.6628084e-08,8.188051e-09
3915,1.4699187e-09,1.0314901e-09,1.6873974e-09,1.494446e-09
3916,1.8868014e-09,1.472849e-09,2.850874e-09,2.13375e-09
3917,3.099501e-09,2.3139106e-09,3.880004e-09,3.1861158e-09
3918,2.810518e-09,3.3359882e-08,3.3684704e-09,4.8451682e-08
3919,5.847763e-09,3.6794034e-10,7.770315e-09,4.860762e-10
3920,1.117815e-09,1.8333433e-09,1.3488879e-09,2.621538e-09
3921,4.930731e-09,3.5141856e-09,6.0603442e-09,4.46922e-09
3922,4.8960085e-09,2.3027333e-09,7.1031736e-09,3.516826e-09
3923,7.951633e-09,2.8444669e-09,9.226698e-09,3.7110055e-09
3924,4.339299e-08,5.5960987e-09,5.4710654e-08,7.650597e-09
3925,3.1188105e-09,1.1833665e-09,4.0340447e-09,2.0201614e-09
3926,3.992767e-09,3.3227774e-09,5.1738884e-09,4.740584e-09
3927,1.017942e-08,1.3642314e-09,1.1597836e-08,2.0682704e-09
3928,1.8057751e-09,2.0391504e-09,2.169972e-09,4.949588e-09
3929,1.5336045e-08,1.5156898e-09,1.6519497e-08,1.6944289e-09
3930,2.2668598e-09,7.0648865e-09,3.321441e-09,1.1801664e-08
3931,2.9263767e-09,7.967031e-09,3.6729635e-09,1.0360335e-08
3932,4.8916418e-09,5.020323e-10,7.227846e-09,9.821282e-10
3933,4.46603e-09,1.3995409e-08,6.4799224e-09,2.4221995e-08
3934,3.248397e-09,1.5373866e-08,3.9217958e-09,2.2102887e-08
3935,1.05988235e-07,1.4078575e-08,1.2352089e-07,1.9753077e-08
3936,1.9355172e-08,3.999284e-09,2.634275e-08,6.003018e-09
3937,6.1107547e-10,1.6623624e-09,8.3464985e-10,2.680961e-09
3938,1.7581693e-08,1.8924457e-08,2.2577108e-08,2.7869948e-08
3939,1.4457882e-09,9.230566e-10,1.6478662e-09,1.2199278e-09
3940,1.715915e-08,2.356529e-09,2.222341e-08,3.2775755e-09
3941,7.556191e-09,1.0305014e-09,9.973613e-09,1.3987138e-09
3942,5.014263e-09,4.570478e-09,6.135804e-09,6.0640843e-09
3943,3.986713e-09,4.894413e-09,5.56877e-09,7.032841e-09
3944,1.5238978e-08,6.177255e-09,2.1510974e-08,7.419998e-09
3945,3.9313466e-08,3.785724e-07,4.638437e-08,3.6772832e-07
3946,5.8823996e-08,2.634221e-09,7.574437e-08,3.434597e-09
3947,5.5028844e-09,9.552402e-10,7.641374e-09,1.2816498e-09
3948,1.2997947e-08,1.12602926e-07,1.4083253e-08,1.16229764e-07
3949,1.0337823e-08,1.5850523e-09,1.3583185e-08,1.9353572e-09
3950,1.2359901e-08,1.2861594e-08,1.825418e-08,1.9397064e-08
3951,1.4649351e-09,6.6687647e-09,1.825204e-09,9.847113e-09
3952,1.3757496e-09,1.0340054e-09,1.8132356e-09,1.2817463e-09
3953,1.8554971e-09,7.763049e-10,3.2837266e-09,8.124671e-10
3954,9.92922e-10,1.0283066e-09,1.2699384e-09,1.3472257e-09
3955,5.4630465e-08,1.762283e-08,8.4527386e-08,2.692315e-08
3956,3.3521722e-08,3.6864634e-09,4.464567e-08,4.682589e-09
3957,9.065836e-09,1.6805843e-09,1.2758636e-08,3.1054246e-09
3958,5.935773e-10,6.4032397e-09,7.568529e-10,9.0688985e-09
3959,2.0998925e-08,2.8682139e-09,2.817247e-08,3.9863135e-09
3960,3.2312752e-09,1.2538342e-08,3.744664e-09,1.671716e-08
3961,2.3298885e-09,1.2618528e-09,2.9936218e-09,1.82613e-09
3962,9.699475e-09,1.4485758e-08,1.2608931e-08,2.2911147e-08
3963,7.99987e-09,5.737169e-09,1.0294739e-08,8.639845e-09
3964,3.5422218e-09,1.9814067e-08,4.4808255e-09,2.4078181e-08
3965,1.7645425e-08,3.6487164e-09,2.1734348e-08,4.844666e-09
3966,5.426721e-09,2.6733085e-08,7.598857e-09,4.5042967e-08
3967,1.0655129e-09,4.107508e-09,1.3285075e-09,5.7481384e-09
3968,1.6908268e-09,1.2642689e-08,1.9618933e-09,1.4111767e-08
3969,3.7124608e-09,1.8204227e-08,4.942847e-09,2.5178645e-08
3970,1.10832126e-07,1.3971271e-09,1.3659556e-07,1.7458307e-09
3971,2.9234246e-09,2.244881e-09,3.8161323e-09,2.9464648e-09
3972,9.878327e-10,6.8059025e-09,1.3759635e-09,9.481963e-09
3973,9.219036e-10,1.1222598e-09,1.0781485e-09,1.4351399e-09
3974,7.0261663e-09,4.5917075e-09,9.414398e-09,6.2232504e-09
3975,1.900772e-09,4.2004253e-10,2.432298e-09,6.390233e-10
3976,1.6768344e-09,1.184312e-09,2.0548598e-09,1.8673405e-09
3977,1.23698864e-08,4.849477e-08,1.36337235e-08,6.988292e-08
3978,4.7567646e-08,3.800768e-09,5.375146e-08,7.578314e-09
3979,4.7477517e-08,3.3401886e-09,5.648472e-08,4.400729e-09
3980,1.5014695e-09,4.538138e-10,2.0537019e-09,6.935919e-10
3981,2.9241685e-09,2.1287128e-09,3.4810852e-09,2.706053e-09
3982,2.212926e-09,4.9455856e-10,2.7860831e-09,7.4009543e-10
3983,9.110706e-10,1.2791843e-09,1.2466146e-09,1.9569568e-09
3984,3.7528003e-09,1.120802e-08,4.6608943e-09,1.33908316e-08
3985,5.4486443e-10,1.9102067e-09,6.242016e-10,2.177357e-09
3986,2.0487405e-09,4.3005355e-09,2.5996354e-09,5.9927103e-09
3987,4.7994098e-09,1.4901532e-08,6.092639e-09,2.2018313e-08
3988,5.2412252e-09,2.4636899e-08,6.608839e-09,3.712315e-08
3989,3.2263252e-09,9.689548e-09,3.6402716e-09,1.2093045e-08
3990,1.0154162e-09,8.322667e-09,1.1059186e-09,1.0408078e-08
3991,2.5616453e-08,3.8165176e-08,3.416456e-08,5.6845483e-08
3992,1.282568e-09,1.4198304e-08,1.3883565e-09,1.9340145e-08
3993,4.7648485e-10,5.6618985e-09,5.4547344e-10,7.9666e-09
3994,1.0477403e-09,1.28102595e-08,1.2303442e-09,1.6286316e-08
3995,1.1115022e-09,2.7772746e-09,1.261227e-09,3.3178853e-09
3996,3.7982567e-10,6.887974e-09,4.456016e-10,9.1984225e-09
3997,2.1472898e-10,2.8577523e-09,2.4877628e-10,4.055985e-09
3998,2.348362e-09,5.3921316e-09,2.5201448e-09,6.648172e-09
3999,1.7525947e-09,2.5007953e-09,1.902965e-09,3.0724336e-09
4000,2.0533946e-09,2.973432e-09,2.7790477e-09,4.618565e-09
4001,1.7513105e-07,3.7817024e-08,2.1427482e-07,5.506581e-08
4002,9.2451813e-10,7.242987e-10,1.0025898e-09,1.033995e-09
4003,5.8914915e-11,3.4567388e-10,8.441313e-11,6.7011147e-10
4004,5.281189e-10,2.5350055e-09,5.852824e-10,3.4335836e-09
4005,2.1554372e-09,1.3895098e-09,2.1735844e-09,1.6902263e-09
4006,2.908215e-09,7.792586e-09,3.6018055e-09,1.0425863e-08
4007,3.6667655e-10,3.8955834e-09,4.7014986e-10,6.699694e-09
4008,1.4040853e-09,1.1084909e-09,1.727161e-09,1.8164528e-09
4009,1.0260356e-09,6.7562494e-10,1.2913662e-09,9.11086e-10
4010,1.6481234e-10,1.976755e-09,1.8202162e-10,2.4809703e-09
4011,8.166639e-10,1.6022748e-09,9.939602e-10,2.1727573e-09
4012,4.585054e-09,1.5620451e-07,5.291235e-09,1.8486489e-07
4013,8.527762e-10,2.769154e-09,1.0748573e-09,3.91981e-09
4014,7.216885e-10,1.570918e-09,8.109521e-10,1.7615698e-09
4015,3.5371694e-10,1.9004658e-10,3.8434805e-10,2.3806884e-10
4016,4.271991e-10,1.0040819e-09,5.2278476e-10,1.3575787e-09
4017,9.3262856e-11,4.3199674e-10,1.1236069e-10,5.550117e-10
4018,9.687605e-10,3.765807e-10,1.206796e-09,4.879265e-10
4019,9.2798746e-10,1.4596985e-09,1.1963138e-09,1.8576756e-09
4020,1.865329e-10,1.9418611e-10,2.0864599e-10,2.1786403e-10
4021,4.516023e-10,8.9815383e-10,5.8379956e-10,1.1905282e-09
4022,1.065964e-10,2.6937846e-10,1.3009253e-10,3.229253e-10
4023,2.5697633e-10,2.5661798e-10,2.928791e-10,3.088459e-10
4024,9.0785235e-10,5.5143345e-10,1.1403918e-09,7.33409e-10
4025,3.2079334e-10,4.885726e-10,3.8821035e-10,7.633538e-10
4026,2.661765e-10,2.4313312e-10,3.000007e-10,3.4240671e-10
4027,1.4074117e-10,3.724194e-10,1.5155807e-10,5.2191096e-10
4028,4.4878723e-10,2.237625e-10,6.01048e-10,3.868709e-10
4029,1.0691975e-09,1.429824e-10,1.1154608e-09,1.7790322e-10
4030,4.5577138e-09,1.4686881e-09,4.499264e-09,2.2846103e-09
4031,1.7724864e-09,5.6682026e-10,2.079549e-09,7.3750855e-10
4032,1.1642806e-10,1.2315779e-10,1.3589076e-10,1.9182293e-10
4033,2.0847006e-10,2.34663e-10,2.7655772e-10,3.8823494e-10
4034,1.766314e-09,5.869427e-10,2.0341324e-09,7.433117e-10
4035,1.0737222e-09,1.8914312e-09,1.1887108e-09,2.5387843e-09
4036,1.8948882e-09,2.3531834e-09,2.1854332e-09,3.074975e-09
4037,1.0568406e-10,6.43525e-10,1.222107e-10,8.655002e-10
4038,1.8706245e-10,3.8282835e-10,2.1582698e-10,5.162339e-10
4039,2.1405502e-09,3.6148102e-09,2.2915625e-09,4.8869215e-09
4040,8.413375e-10,3.8100656e-09,9.069672e-10,4.9102957e-09
4041,8.672272e-10,4.5229047e-09,9.567769e-10,5.9864207e-09
4042,2.920065e-10,9.906633e-10,3.1654124e-10,1.1666581e-09
4043,2.4110078e-10,2.4583136e-09,2.7447727e-10,3.4625867e-09
4044,8.4608676e-10,3.3122665e-09,9.4449e-10,4.4425135e-09
4045,3.9127226e-09,2.4997582e-09,4.1387525e-09,3.0363996e-09
4046,6.690681e-10,4.3339083e-09,8.0572454e-10,5.867176e-09
4047,7.2840796e-11,2.4291382e-09,8.858707e-11,3.1862157e-09
4048,6.19059e-10,8.62566e-09,6.359574e-10,1.0136771e-08
4049,1.1433997e-09,1.0702617e-08,1.2546767e-09,1.3805199e-08
4050,2.2504902e-09,1.0336241e-09,2.4377735e-09,1.5028195e-09
4051,4.681733e-09,1.4128392e-08,5.0684816e-09,1.9337177e-08
4052,1.9142719e-09,7.725285e-09,2.0520778e-09,9.149134e-09
4053,2.3385865e-10,1.8027329e-09,3.1539343e-10,2.923783e-09
4054,2.3668425e-09,1.1777215e-08,2.6555171e-09,1.5183803e-08
4055,1.7501653e-09,1.8617722e-08,1.8696416e-09,2.6724104e-08
4056,3.825226e-10,6.696306e-09,4.277143e-10,8.903685e-09
4057,1.7600505e-09,1.2285232e-08,2.090086e-09,1.932269e-08
4058,1.33349145e-08,3.9031507e-09,1.41776635e-08,6.2228067e-09
4059,1.291613e-09,2.3737337e-09,1.4405479e-09,3.0894907e-09
4060,5.4918387e-10,2.6482292e-09,5.910726e-10,3.1135592e-09
4061,2.309661e-09,7.735569e-09,2.5920373e-09,9.810538e-09
4062,6.912947e-10,1.6339378e-09,8.0076024e-10,1.9867252e-09
4063,7.91056e-10,1.9698513e-08,9.796154e-10,2.6819848e-08
4064,8.049472e-10,4.7442428e-09,8.987565e-10,6.4907306e-09
4065,7.7100387e-10,3.8776387e-09,8.747608e-10,5.040291e-09
4066,1.7181604e-09,8.546653e-08,1.8916664e-09,1.1083182e-07
4067,6.2857657e-09,2.2784908e-08,6.966183e-09,2.6996148e-08
4068,1.6949965e-09,5.367982e-10,1.8425347e-09,7.29596e-10
4069,5.419841e-09,3.967775e-08,6.2093477e-09,5.310458e-08
4070,2.1257687e-09,2.7000953e-09,2.342818e-09,3.1456948e-09
4071,8.382752e-10,1.8731567e-08,9.342797e-10,2.6142661e-08
4072,4.194263e-09,7.2337216e-09,5.061852e-09,8.965027e-09
4073,1.8578874e-09,2.0630775e-09,2.0888067e-09,2.539689e-09
4074,2.7871083e-09,1.4424438e-07,3.2313796e-09,1.895653e-07
4075,1.7144218e-08,1.1270119e-08,1.9463059e-08,1.6556237e-08
4076,1.5249677e-09,1.3520001e-09,1.7995936e-09,1.8260845e-09
4077,4.0868584e-10,2.1873527e-09,4.4712048e-10,2.9146092e-09
4078,1.531611e-09,2.9611362e-08,1.984798e-09,4.9559286e-08
4079,1.3435432e-08,3.6740577e-09,1.5112779e-08,4.714898e-09
4080,2.7666008e-10,6.71013e-09,3.1756314e-10,9.682295e-09
4081,3.326552e-09,9.725063e-09,3.972416e-09,1.3459283e-08
4082,1.2920132e-09,1.4886431e-09,1.4672008e-09,2.1718685e-09
4083,1.5445124e-10,4.535968e-10,1.8604739e-10,6.443715e-10
4084,2.3793563e-09,6.254779e-09,2.81608e-09,8.138244e-09
4085,6.507226e-09,5.139935e-09,7.570503e-09,6.205479e-09
4086,8.310563e-10,4.1903082e-08,9.2633823e-10,5.321068e-08
4087,1.3050608e-09,3.443769e-09,1.5055294e-09,4.422967e-09
4088,1.0008678e-09,1.3765563e-08,1.1444954e-09,1.805399e-08
4089,1.6143812e-09,4.8123647e-09,1.7238279e-09,5.84164e-09
4090,9.878738e-10,2.4010646e-08,1.0542501e-09,3.0265547e-08
4091,7.549791e-09,3.9842917e-08,8.717539e-09,5.088402e-08
4092,4.2002507e-10,2.8789424e-08,4.8117854e-10,3.318638e-08
4093,3.3834453e-09,8.572142e-09,3.8577803e-09,9.391275e-09
4094,1.3162615e-09,1.5444424e-08,1.4702215e-09,2.0459382e-08
4095,1.1310212e-09,1.145221e-08,1.2791147e-09,1.3663316e-08
4096,4.245934e-10,7.1946125e-09,4.7426035e-10,9.252295e-09
4097,7.293565e-09,2.1626678e-09,7.93936e-09,2.4378255e-09
4098,3.7612504e-09,6.149149e-07,3.8284163e-09,7.471193e-07
4099,4.4820194e-08,4.055146e-08,4.6960455e-08,5.2435762e-08
4100,1.3372249e-08,5.2803926e-09,1.4194306e-08,7.319784e-09
4101,2.4711081e-08,6.180591e-09,2.5495288e-08,7.347956e-09
4102,3.0467824e-09,7.3984316e-09,3.2497511e-09,9.0090655e-09
4103,2.8742633e-08,6.03652e-09,3.226524e-08,9.079271e-09
4104,2.44906e-08,3.4758731e-09,2.5414181e-08,4.1468224e-09
4105,1.1028536e-09,5.2175535e-09,1.1789314e-09,6.83091e-09
4106,7.121607e-10,9.660892e-09,7.8268164e-10,1.2622662e-08
4107,2.4467834e-09,1.6750887e-09,2.6853137e-09,2.2493278e-09
4108,1.1091126e-09,1.0484147e-07,1.2559297e-09,1.543048e-07
4109,7.5399564e-10,7.036179e-09,8.061754e-10,8.804258e-09
4110,3.0637086e-09,4.602092e-09,3.298205e-09,5.5721556e-09
4111,5.272194e-09,1.89809e-08,5.6757226e-09,2.2919766e-08
4112,9.586341e-10,4.234016e-09,1.0826183e-09,5.411598e-09
4113,2.8897886e-09,1.3355813e-08,3.2105163e-09,1.755972e-08
4114,8.977035e-08,6.26061e-09,9.5400274e-08,7.728798e-09
4115,1.2885728e-09,1.6492969e-08,1.4327888e-09,2.1510612e-08
4116,1.7212315e-08,2.938993e-09,1.9453868e-08,3.688448e-09
4117,8.812785e-09,1.0540002e-08,9.356284e-09,1.19519346e-08
4118,1.5216066e-09,3.8222234e-10,1.642038e-09,4.939189e-10
4119,3.9517856e-09,2.0301292e-09,4.232855e-09,2.5631706e-09
4120,6.2362446e-08,4.441789e-09,6.5718424e-08,4.817922e-09
4121,1.5573842e-09,1.0144319e-08,1.7087889e-09,1.2995493e-08
4122,7.886856e-09,7.5383993e-10,8.781346e-09,9.262536e-10
4123,4.9234092e-09,2.121347e-08,5.0397553e-09,2.4975042e-08
4124,4.802907e-08,1.1484009e-09,4.976159e-08,1.4659288e-09
4125,8.6473984e-10,8.352504e-10,9.218389e-10,1.2000572e-09
4126,7.212521e-08,6.7444956e-09,7.648716e-08,8.466287e-09
4127,1.8040128e-08,4.4068067e-08,1.9457584e-08,5.214354e-08
4128,1.7886478e-08,2.8408842e-09,2.000113e-08,3.7136505e-09
4129,4.502072e-09,1.1105856e-08,4.685942e-09,1.3407667e-08
4130,4.1731267e-09,1.2307673e-09,4.197722e-09,1.4904649e-09
4131,4.069672e-09,1.1014776e-08,4.487357e-09,1.4127634e-08
4132,2.0448536e-07,4.3344843e-09,2.2610462e-07,5.4666343e-09
4133,1.5066348e-08,4.5738977e-09,1.7163481e-08,6.5720314e-09
4134,3.5535628e-08,6.1384853e-09,3.974938e-08,7.6334175e-09
4135,1.9296232e-08,4.1418865e-08,2.116808e-08,4.9465648e-08
4136,4.7142557e-08,2.3049555e-08,5.1754977e-08,2.7597642e-08
4137,3.880461e-09,6.2200654e-09,4.4957598e-09,7.7619875e-09
4138,1.9647361e-08,4.4607615e-09,2.0186954e-08,5.4398086e-09
4139,2.138123e-08,1.0169503e-08,2.2359178e-08,1.2480593e-08
4140,2.1104384e-08,8.8047153e-10,2.1381547e-08,1.1339357e-09
4141,2.655178e-07,2.225035e-08,3.0694042e-07,2.7990083e-08
4142,9.781906e-09,1.0467935e-09,1.0404722e-08,1.171379e-09
4143,1.5632427e-08,2.618623e-09,1.684618e-08,3.4413439e-09
4144,8.15212e-09,7.371731e-10,8.944058e-09,8.871778e-10
4145,1.5062673e-09,7.045415e-10,1.6512537e-09,7.984413e-10
4146,1.18127765e-08,1.2082713e-09,1.2501587e-08,1.5265981e-09
4147,2.2482678e-09,1.5106648e-09,2.5594378e-09,1.8189785e-09
4148,3.7904604e-09,3.318131e-10,4.0956296e-09,3.665186e-10
4149,1.1127746e-08,2.0516153e-09,1.1812622e-08,2.464526e-09
4150,8.16952e-09,6.6183714e-10,8.482343e-09,7.285156e-10
4151,6.059872e-10,5.5871474e-10,7.2263956e-10,6.8540207e-10
4152,1.1926801e-08,3.4253724e-09,1.2222001e-08,3.8123327e-09
4153,4.3858073e-09,1.0539164e-09,4.734038e-09,1.3110599e-09
4154,7.557217e-09,1.5860696e-09,7.74952e-09,1.8537353e-09
4155,3.8509083e-07,8.17239e-09,4.160107e-07,9.719136e-09
4156,3.6895103e-09,2.740184e-09,4.0204555e-09,3.4039787e-09
4157,3.5387404e-10,3.699224e-09,3.9453388e-10,4.5001953e-09
4158,7.899448e-09,1.8085611e-09,8.247572e-09,2.2348947e-09
4159,1.1744087e-08,4.273584e-08,1.2994413e-08,5.420613e-08
4160,8.6341556e-10,1.5995976e-09,8.9017577e-10,1.8345787e-09
4161,6.2610495e-09,1.680122e-09,7.05152e-09,2.024359e-09
4162,1.425384e-08,3.3635683e-09,1.6323474e-08,4.021505e-09
4163,4.6310378e-09,3.4589216e-09,5.1406355e-09,4.3406647e-09
4164,4.750925e-08,4.797667e-09,5.1277105e-08,5.7704854e-09
4165,1.5182808e-08,8.456526e-09,1.786218e-08,1.1122407e-08
4166,1.0529331e-09,1.2718138e-08,1.2090711e-09,1.5519149e-08
4167,1.4446471e-08,3.5877576e-09,1.52786e-08,3.906141e-09
4168,1.21858275e-08,5.9783484e-10,1.2496275e-08,6.764242e-10
4169,8.083235e-09,3.1257386e-09,8.8981285e-09,3.664199e-09
4170,1.8428993e-07,1.0377034e-09,1.9250679e-07,1.1078791e-09
4171,1.1580521e-09,7.3664463e-10,1.3610681e-09,9.485216e-10
4172,6.80292e-08,1.0287803e-09,7.499388e-08,1.2258109e-09
4173,2.7883496e-09,1.1619508e-09,2.8766522e-09,1.3217668e-09
4174,2.5144489e-09,4.831793e-10,2.6362807e-09,6.002804e-10
4175,4.553736e-09,5.092011e-10,4.947065e-09,6.197168e-10
4176,1.9399085e-08,4.769661e-09,2.0415012e-08,5.7874e-09
4177,3.9627214e-08,3.0975347e-08,4.1711207e-08,3.4453905e-08
4178,1.4816938e-08,9.327455e-10,1.5733852e-08,1.0867638e-09
4179,1.080168e-07,4.9822915e-09,1.10966354e-07,5.5415397e-09
4180,6.107853e-09,1.1610769e-09,6.101947e-09,1.2364458e-09
4181,1.05304325e-08,3.1292643e-07,1.23372175e-08,3.9683928e-07
4182,2.1039217e-08,2.274391e-09,2.4477092e-08,2.6649205e-09
4183,2.8314027e-09,1.0694908e-09,2.9567793e-09,1.1929536e-09
4184,7.706855e-09,2.0119917e-09,8.114989e-09,2.4830866e-09
4185,2.3012798e-09,4.0073695e-09,2.4547337e-09,4.7288258e-09
4186,2.6473992e-09,2.8291856e-09,2.866854e-09,3.603563e-09
4187,5.4847638e-09,1.2720245e-09,6.2169256e-09,1.5232073e-09
4188,3.546262e-09,8.4165175e-10,3.8468544e-09,9.194935e-10
4189,9.013975e-09,5.927913e-09,9.542427e-09,6.7045596e-09
4190,4.486596e-09,3.0331493e-09,5.3817972e-09,3.8375476e-09
4191,5.838694e-09,4.3235936e-08,7.1620305e-09,5.6157383e-08
4192,2.510307e-09,2.0857143e-09,2.761875e-09,2.2903923e-09
4193,3.2505851e-09,4.2975817e-10,3.633835e-09,5.6537786e-10
4194,1.8146865e-09,1.897408e-09,2.1039464e-09,2.2760351e-09
4195,2.7937754e-09,3.198712e-09,3.0254044e-09,3.3811633e-09
4196,1.7442332e-09,1.5784882e-09,1.986089e-09,1.7923026e-09
4197,8.9722105e-09,5.851427e-09,1.0560837e-08,7.3975124e-09
4198,4.805756e-09,1.154359e-09,5.2758353e-09,1.2197792e-09
4199,4.205006e-09,1.5309517e-09,4.477351e-09,1.7801218e-09
4200,1.2276578e-08,6.9653984e-11,1.5305044e-08,8.725835e-11
4201,2.2740185e-09,2.4951115e-08,2.6739948e-09,3.089877e-08
4202,2.1761764e-08,3.2822052e-09,2.2146263e-08,3.6612797e-09
4203,8.739107e-08,2.0137587e-09,1.06649836e-07,2.3936961e-09
4204,1.3739612e-09,1.6465511e-09,1.4801257e-09,1.9198556e-09
4205,1.1306068e-09,1.0408117e-09,1.1991401e-09,1.059741e-09
4206,4.6724127e-09,9.488269e-10,5.587985e-09,1.0971075e-09
4207,1.2501975e-09,1.245454e-10,1.495402e-09,1.4457754e-10
4208,1.7384748e-09,1.634372e-09,2.0302882e-09,1.943695e-09
4209,3.8328087e-09,1.8398056e-09,4.308049e-09,2.2834925e-09
4210,4.9613835e-10,5.21013e-10,5.206376e-10,5.9402044e-10
4211,6.195783e-10,2.5808458e-10,7.3157946e-10,3.274457e-10
4212,1.929227e-09,7.256875e-10,2.2942372e-09,8.690072e-10
4213,1.6015409e-09,1.4254001e-08,1.7458855e-09,1.8030502e-08
4214,6.5965e-09,2.0030977e-09,6.9443673e-09,2.258833e-09
4215,4.0738074e-10,6.879744e-10,4.884792e-10,8.7063406e-10
4216,2.2942319e-10,5.4354465e-10,2.4728447e-10,6.470469e-10
